id,volumen,expresión,dominio_fuente,dominio_meta,metáfora,volumen_norm,expresion_norm,dominio_fuente_norm,dominio_meta_norm,metafora_norm,expresion_len
MCVE_m_136_1,Mi cuerpo es la verdad,"Me cortaron con un bisturí. Tengo las marcas en mi cuerpo; son como las miradas para recordar todas estas cosas, pero yo creo que esas marcas son las que me hacen fuerte cada día»",UNA SUPERFICIE SOBRE LA QUE SE PUEDE ESCRIBIR,EL CUERPO DE LA MUJER,EL CUERPO DE LA MUJER ES UNA SUPERFICIE SOBRE LA QUE SE PUEDE ESCRIBIR,mi cuerpo es la verdad,"me cortaron con un bisturí. tengo las marcas en mi cuerpo; son como las miradas para recordar todas estas cosas, pero yo creo que esas marcas son las que me hacen fuerte cada día»",una superficie sobre la que se puede escribir,el cuerpo de la mujer,el cuerpo de la mujer es una superficie sobre la que se puede escribir,179
MCVE_m_41_6,Mi cuerpo es la verdad,"El control se ejerció de muchas formas, por ejemplo usando el cuerpo de las mujeres como lugar de conflicto, botín de guerra, fuente de placer, entretenimiento o compensación; como fuerza de trabajo, como espacio para dejar mensajes.",UN BOTÍN DE GUERRA,EL CUERPO DE LAS MUJERES,EL CUERPO DE LAS MUJERES ES UN BOTÍN DE GUERRA,mi cuerpo es la verdad,"el control se ejerció de muchas formas, por ejemplo usando el cuerpo de las mujeres como lugar de conflicto, botín de guerra, fuente de placer, entretenimiento o compensación; como fuerza de trabajo, como espacio para dejar mensajes.",un botín de guerra,el cuerpo de las mujeres,el cuerpo de las mujeres es un botín de guerra,233
MCVE_m_41_8,Mi cuerpo es la verdad,"El control se ejerció de muchas formas, por ejemplo usando el cuerpo de las mujeres como lugar de conflicto, botín de guerra, fuente de placer, entretenimiento o compensación; como fuerza de trabajo, como espacio para dejar mensajes.",UN LIENZO,EL CUERPO DE LAS MUJERES,EL CUERPO DE LAS MUJERES ES UN LIENZO,mi cuerpo es la verdad,"el control se ejerció de muchas formas, por ejemplo usando el cuerpo de las mujeres como lugar de conflicto, botín de guerra, fuente de placer, entretenimiento o compensación; como fuerza de trabajo, como espacio para dejar mensajes.",un lienzo,el cuerpo de las mujeres,el cuerpo de las mujeres es un lienzo,233
MCVE_m_35_10,Mi cuerpo es la verdad,Mediante el control de la vida y el cuerpo de las mujeres,UN OBJETO QUE SE PUEDE CONTROLAR,EL CUERPO DE LAS MUJERES,EL CUERPO DE LAS MUJERES ES UN OBJETO QUE SE PUEDE CONTROLAR,mi cuerpo es la verdad,mediante el control de la vida y el cuerpo de las mujeres,un objeto que se puede controlar,el cuerpo de las mujeres,el cuerpo de las mujeres es un objeto que se puede controlar,57
MCVE_m_41_7,Mi cuerpo es la verdad,"El control se ejerció de muchas formas, por ejemplo usando el cuerpo de las mujeres como lugar de conflicto, botín de guerra, fuente de placer, entretenimiento o compensación; como fuerza de trabajo, como espacio para dejar mensajes.",UNA FUENTE DE PLACER,EL CUERPO DE LAS MUJERES,EL CUERPO DE LAS MUJERES ES UNA FUENTE DE PLACER,mi cuerpo es la verdad,"el control se ejerció de muchas formas, por ejemplo usando el cuerpo de las mujeres como lugar de conflicto, botín de guerra, fuente de placer, entretenimiento o compensación; como fuerza de trabajo, como espacio para dejar mensajes.",una fuente de placer,el cuerpo de las mujeres,el cuerpo de las mujeres es una fuente de placer,233
MCVE_f_261_1,Mi cuerpo es la verdad,"el cuerpo femenino era un lienzo para inscribir mensajes de odios, pugnas políticas y represalias",UN LIENZO,EL CUERPO FEMENINO,EL CUERPO FEMENINO ES UN LIENZO,mi cuerpo es la verdad,"el cuerpo femenino era un lienzo para inscribir mensajes de odios, pugnas políticas y represalias",un lienzo,el cuerpo femenino,el cuerpo femenino es un lienzo,97
CAAM_28_26,Colombia adentro: Amazonía,con un sentimiento profundo de solidaridad por quienes vivieron las mismas circunstancias.,UN CONTENEDOR,EL CUERPO HUMANO,EL CUERPO HUMANO ES UN CONTENEDOR,colombia adentro: amazonía,con un sentimiento profundo de solidaridad por quienes vivieron las mismas circunstancias.,un contenedor,el cuerpo humano,el cuerpo humano es un contenedor,90
MCVE_f_206_3,Mi cuerpo es la verdad,No siga en eso que usted se va a acabar”.,UN RECURSO,EL CUERPO HUMANO,EL CUERPO HUMANO ES UN RECURSO,mi cuerpo es la verdad,no siga en eso que usted se va a acabar”.,un recurso,el cuerpo humano,el cuerpo humano es un recurso,41
CAAM_54_1,Colombia adentro: Amazonía,establecer de mecanismos para el uso adecuado y la protección de la naturaleza,UNA MÁQUINA,EL CUIDADO AMBIENTAL,EL CUIDADO AMBIENTAL ES UNA MÁQUINA,colombia adentro: amazonía,establecer de mecanismos para el uso adecuado y la protección de la naturaleza,una máquina,el cuidado ambiental,el cuidado ambiental es una máquina,78
MCVE_m_64_1,Mi cuerpo es la verdad,"Por eso deseo a las mujeres la calma y el amor que tenemos en deuda con nosotras mismas, para estar buenas y fuertes en este camino arduo del cuidado de lo que tanto amamos: toda la vida y lo vivo.",UN CAMINO,EL CUIDADO DE LA VIDA,EL CUIDADO DE LA VIDA ES UN CAMINO,mi cuerpo es la verdad,"por eso deseo a las mujeres la calma y el amor que tenemos en deuda con nosotras mismas, para estar buenas y fuertes en este camino arduo del cuidado de lo que tanto amamos: toda la vida y lo vivo.",un camino,el cuidado de la vida,el cuidado de la vida es un camino,197
CAAM_69_13,Colombia adentro: Amazonía,"desarrollo de la marihuana y algunos campesinos la adoptaron en diversos lugares de la región, debido a la ventaja económica que representaba frente a otras actividades agrícolas",UN NIÑO HUÉRFANO,EL CULTIVO DE LA MARIHUANA,EL CULTIVO DE MARIHUANA ES UN NIÑO HUÉRFANO,colombia adentro: amazonía,"desarrollo de la marihuana y algunos campesinos la adoptaron en diversos lugares de la región, debido a la ventaja económica que representaba frente a otras actividades agrícolas",un niño huérfano,el cultivo de la marihuana,el cultivo de marihuana es un niño huérfano,178
MCVE_f_263_1,Mi cuerpo es la verdad,En las décadas de 1960 y 1970 se empezó a instalar el debate,UN OBJETO,EL DEBATE,EL DEBATE ES UN OBJETO,mi cuerpo es la verdad,en las décadas de 1960 y 1970 se empezó a instalar el debate,un objeto,el debate,el debate es un objeto,60
TERR_INTRO_161,Colombia adentro: Ensayo introductorio,"Desde ese momento, al interior del Partido Liberal se han enfrentado dos visiones sobre el camino ",UNA GUERRA,EL DEBATE DE IDEAS POLÍTICAS,EL DEBATE DE IDEAS POLÍTICAS ES UNA GUERRA,colombia adentro: ensayo introductorio,"desde ese momento, al interior del partido liberal se han enfrentado dos visiones sobre el camino",una guerra,el debate de ideas políticas,el debate de ideas políticas es una guerra,98
CAAM_62_7,Colombia adentro: Amazonía,Es imposible que un extranjero sea el motivo para que los profesores indígenas dejen de luchar por su trabajo,UNA GUERRA,EL DERECHO A LA EDUCACIÓN,EL DERECHO A LA EDUCACIÓN ES UNA GUERRA,colombia adentro: amazonía,es imposible que un extranjero sea el motivo para que los profesores indígenas dejen de luchar por su trabajo,una guerra,el derecho a la educación,el derecho a la educación es una guerra,109
MCVE_m_63_1,Mi cuerpo es la verdad,[...] las mujeres han estado en general excluidas del derecho a la propiedad,UN LUGAR,EL DERECHO A LA PROPIEDAD,EL DERECHO A LA PROPIEDAD ES UN LUGAR,mi cuerpo es la verdad,[...] las mujeres han estado en general excluidas del derecho a la propiedad,un lugar,el derecho a la propiedad,el derecho a la propiedad es un lugar,76
CAAM_64_31,Colombia adentro: Amazonía,el modelo de colonización dirigido por el Estado descuidó aspectos centrales,EL CENTRO DE UN LUGAR,EL DESARROLLO DE INFRAESTRUCTURA BENEFICIARIA A LA POBLACIÓN,EL DESARROLLO DE INFRAESTRUCTURA BENEFICIARIA A LA POBLACIÓN ES EL CENTRO DE UN LUGAR,colombia adentro: amazonía,el modelo de colonización dirigido por el estado descuidó aspectos centrales,el centro de un lugar,el desarrollo de infraestructura beneficiaria a la población,el desarrollo de infraestructura beneficiaria a la población es el centro de un lugar,76
CAAM_52_32,Colombia adentro: Amazonía,"el desarrollo de economías que ya habían hecho su aparición, como la industria petrolera",UNA PERSONA,EL DESARROLLO DE LAS ECONOMÍAS EN EL TERRITORIO,EL DESARROLLO DE LAS ECONOMÍAS EN EL TERRITORIO AMAZÓNICO ES UNA PERSONA,colombia adentro: amazonía,"el desarrollo de economías que ya habían hecho su aparición, como la industria petrolera",una persona,el desarrollo de las economías en el territorio,el desarrollo de las economías en el territorio amazónico es una persona,88
TERR_INTRO_94,Colombia adentro: Ensayo introductorio,el modelo de ordenamiento territorial que necesita el país para avanzar con audacia,AVANZAR,EL DESARROLLO SOCIAL,EL DESARROLLO SOCIAL ES AVANZAR,colombia adentro: ensayo introductorio,el modelo de ordenamiento territorial que necesita el país para avanzar con audacia,avanzar,el desarrollo social,el desarrollo social es avanzar,83
TERR_INTRO_101,Colombia adentro: Ensayo introductorio, y avanzar en la descentralización.,AVANZAR,EL DESARROLLO SOCIAL,EL DESARROLLO SOCIAL ES AVANZAR,colombia adentro: ensayo introductorio,y avanzar en la descentralización.,avanzar,el desarrollo social,el desarrollo social es avanzar,35
CAAM_44_7,Colombia adentro: Amazonía,quiso ejercer soberanía e integrar la Amazonía al desarrollo de la economía nacional,UN OBJETO DIVISIBLE,EL DESARROLO DE LA ECONOMÍA NACIONAL,EL DESARROLLO DE LA ECONOMÍA NACIONAL ES UN OBJETO DIVISIBLE,colombia adentro: amazonía,quiso ejercer soberanía e integrar la amazonía al desarrollo de la economía nacional,un objeto divisible,el desarrolo de la economía nacional,el desarrollo de la economía nacional es un objeto divisible,84
CAAM_23_5,Colombia adentro: Amazonía," intentar neutralizarlo, el núcleo de la barbarie",EL NÚCLEO,EL DESCONOCIMIENTO DE LO QUE PASÓ EN EL CONFLICTO,EL DESCONOCIMIENTO DE LO QUE PASÓ EN EL CONFLICTO ES EL NÚCLEO,colombia adentro: amazonía,"intentar neutralizarlo, el núcleo de la barbarie",el núcleo,el desconocimiento de lo que pasó en el conflicto,el desconocimiento de lo que pasó en el conflicto es el núcleo,49
CAAM_57_12,Colombia adentro: Amazonía,[object Object],UN IMÁN,EL DESCUBRIMIENTO DE UN POZO PETROLÍFERO,EL DESCUBRIMIENTO DE UN POZO PETROLÍFERO ES UN IMÁN,colombia adentro: amazonía,[object object],un imán,el descubrimiento de un pozo petrolífero,el descubrimiento de un pozo petrolífero es un imán,15
CAAM_59_4,Colombia adentro: Amazonía,"Pero ese propósito, el de buscar un lugar más próspero, no se cristalizó para muchos de esos nuevos pobladores",UNA SUSTANCIA,EL DESEO DE UN MEJOR FUTURO,EL DESEO DE UN MEJOR FUTURO ES UNA SUSTANCIA,colombia adentro: amazonía,"pero ese propósito, el de buscar un lugar más próspero, no se cristalizó para muchos de esos nuevos pobladores",una sustancia,el deseo de un mejor futuro,el deseo de un mejor futuro es una sustancia,110
MCVE_m_177_5,Mi cuerpo es la verdad,... lo que representó para ellas una desventaja adicional al enfrentar el desplazamiento.,UN ENEMIGO,EL DESPLAZAMIENTO,EL DESPLAZAMIENTO ES UN ENEMIGO,mi cuerpo es la verdad,... lo que representó para ellas una desventaja adicional al enfrentar el desplazamiento.,un enemigo,el desplazamiento,el desplazamiento es un enemigo,89
MCVE_m_63_7,Mi cuerpo es la verdad,"El desplazamiento forzado ha representado la máxima expresión de la pérdida, pues afectó su existencia, sus lazos familiares y sus relaciones con la tierra, los ríos, los bosques, los páramos y las ciénagas, así como con su pueblo.",UN ENEMIGO,EL DESPLAZAMIENTO FORZADO,EL DESPLAZAMIENTO FORZADO ES UN ENEMIGO,mi cuerpo es la verdad,"el desplazamiento forzado ha representado la máxima expresión de la pérdida, pues afectó su existencia, sus lazos familiares y sus relaciones con la tierra, los ríos, los bosques, los páramos y las ciénagas, así como con su pueblo.",un enemigo,el desplazamiento forzado,el desplazamiento forzado es un enemigo,231
CAAM_73_21,Colombia adentro: Amazonía,"transformaciones económicas, sociales y culturales producidas por el desplome de las políticas de apoyo al campesinado",UN FABRICANTE,EL DESPLOME DE LAS POLÍTICAS CAMPESINAS,EL DESPLOME DE LAS POLÍTICAS CAMPESINAS ES UN FABRICANTE,colombia adentro: amazonía,"transformaciones económicas, sociales y culturales producidas por el desplome de las políticas de apoyo al campesinado",un fabricante,el desplome de las políticas campesinas,el desplome de las políticas campesinas es un fabricante,118
HALL_71,Hallazgos y Recomendaciones,persiste una enorme deuda interna de una guerra que extendió el sufrimiento colectivo hasta el desprecio máximo por la dignidad y la condición humanas.,UNA MAGNITUD FÍSICA MEDIBLE,EL DESPRECIO,EL DESPRECIO ES UNA MAGNITUD FÍSICA MEDIBLE,hallazgos y recomendaciones,persiste una enorme deuda interna de una guerra que extendió el sufrimiento colectivo hasta el desprecio máximo por la dignidad y la condición humanas.,una magnitud física medible,el desprecio,el desprecio es una magnitud física medible,151
CAAM_46_18,Colombia adentro: Amazonía,impuso [la dinámica de evangelización] la figura de un dios desconocido para ellos e interrumpió su autonomía en tanto perdieron la capacidad de decisión sobre sus propios destinos,UN OBJETO,EL DESTINO,EL DESTINO ES UN OBJETO,colombia adentro: amazonía,impuso [la dinámica de evangelización] la figura de un dios desconocido para ellos e interrumpió su autonomía en tanto perdieron la capacidad de decisión sobre sus propios destinos,un objeto,el destino,el destino es un objeto,180
CAAM_85_17,Colombia adentro: Amazonía,en el país se abrieron momentos de diálogo que buscaron reconciliación,UN CONTENEDOR,EL DIÁLOGO,EL DIÁLOGO ES UN CONTENEDOR,colombia adentro: amazonía,en el país se abrieron momentos de diálogo que buscaron reconciliación,un contenedor,el diálogo,el diálogo es un contenedor,70
TERR_INTRO_146,Colombia adentro: Ensayo introductorio,"creando espacios de diálogo y negociación entre las élites, ",UN LUGAR,EL DIÁLOGO,EL DIÁLOGO ES UN LUGAR,colombia adentro: ensayo introductorio,"creando espacios de diálogo y negociación entre las élites,",un lugar,el diálogo,el diálogo es un lugar,60
MCVE_f_279_2,Mi cuerpo es la verdad,"La fuerza de las organizaciones hace evidente la habilidad de las mujeres para acercarse
y construir escenarios de diálogo",UN MATERIAL DE CONSTRUCCIÓN,EL DIÁLOGO,EL DIÁLOGO ES UN MATERIAL DE CONSTRUCCIÓN,mi cuerpo es la verdad,la fuerza de las organizaciones hace evidente la habilidad de las mujeres para acercarse y construir escenarios de diálogo,un material de construcción,el diálogo,el diálogo es un material de construcción,122
CAAM_20_8,Colombia adentro: Amazonía,La verdad que ha emergido,UNA SUSTANCIA,EL DIÁLOGO,EL DIÁLOGO ES UNA SUSTANCIA,colombia adentro: amazonía,la verdad que ha emergido,una sustancia,el diálogo,el diálogo es una sustancia,25
